ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
12107,0,0,48,0,-48
12108,0,0,68,0,-68
12109,1,0,12,0,-12
12110,1,1,205,1632,1427
12111,1,1,191,1230,1039
12112,0,0,7,0,-7
12113,0,0,39,0,-39
12114,0,0,11,0,-11
12115,1,0,36,0,-36
12116,1,1,581,1512,931
12117,0,0,19,0,-19
12118,0,0,81,0,-81
12119,0,0,15,0,-15
12120,0,0,91,0,-91
12121,1,1,532,1354,822
12122,1,0,30,0,-30
12123,0,0,76,0,-76
12124,1,1,95,1214,1119
12125,0,0,105,0,-105
12126,1,1,895,1262,367
12127,1,0,161,0,-161
12128,1,1,724,1741,1017
12129,1,1,162,3134,2972
12130,1,1,935,1437,502
12131,0,0,44,0,-44
12132,0,0,19,0,-19
12133,1,1,297,1406,1109
12134,1,1,177,1252,1075
12135,1,1,704,1488,784
12136,1,0,29,0,-29
12137,1,0,25,0,-25
12138,1,0,28,0,-28
12139,0,0,30,0,-30
12140,1,1,378,1468,1090
12141,1,1,63,1479,1416
12142,1,1,126,1267,1141
12143,1,0,111,0,-111
12144,1,0,97,0,-97
12145,1,0,109,0,-109
12146,1,0,86,0,-86
12147,1,0,122,0,-122
12148,0,0,199,0,-199
12149,1,1,183,1813,1630
12150,1,1,510,1410,900
12151,1,0,9,0,-9
12152,1,1,380,1209,829
12153,0,0,28,0,-28
12154,0,0,74,0,-74
12155,1,1,886,1224,338
12156,0,0,43,0,-43
12157,1,0,28,0,-28
12158,1,0,99,0,-99
12159,0,0,47,0,-47
12160,1,1,737,1354,617
12161,1,1,119,2766,2647
12162,1,1,3379,1701,-1678
12163,0,0,38,0,-38
12164,1,1,885,1694,809
12165,1,1,778,1381,603
12166,0,0,52,0,-52
12167,1,1,1155,2561,1406
12168,1,0,9,0,-9
12169,0,0,56,0,-56
12170,1,0,101,0,-101
12171,0,0,20,0,-20
12172,0,0,21,0,-21
12173,1,0,37,0,-37
12174,0,0,138,0,-138
12175,1,0,1,0,-1
12176,0,0,10,0,-10
12177,1,1,223,1385,1162
12178,1,1,503,1345,842
12179,1,1,171,6288,6117
12180,1,0,195,0,-195
12181,1,1,473,1666,1193
12182,1,1,582,1239,657
12183,0,0,13,0,-13
12184,1,1,271,1293,1022
12185,1,1,465,1215,750
12186,0,0,46,0,-46
12187,0,0,20,0,-20
12188,0,0,27,0,-27
12189,0,0,71,0,-71
12190,0,0,78,0,-78
12191,0,0,34,0,-34
12192,1,1,160,1605,1445
12193,1,1,1407,1396,-11
12194,1,0,4,0,-4
12195,1,1,53,1351,1298
12196,0,0,1,0,-1
12197,0,0,1,0,-1
12198,0,0,15,0,-15
12199,0,0,28,0,-28
12200,1,1,319,1223,904
12201,1,1,570,1519,949
12202,0,0,10,0,-10
12203,0,0,7,0,-7
12204,1,0,70,0,-70
12205,1,0,11,0,-11
12206,1,0,16,0,-16
12207,0,0,19,0,-19
12208,1,0,108,0,-108
12209,0,0,10,0,-10
12210,1,0,4,0,-4
12211,0,0,68,0,-68
12212,0,0,64,0,-64
12213,1,0,54,0,-54
12214,1,0,6,0,-6
12215,0,0,9,0,-9
12216,1,1,795,1219,424
12217,1,1,1802,1361,-441
12218,1,1,148,1829,1681
12219,1,0,3,0,-3
12220,0,0,87,0,-87
12221,0,0,143,0,-143
12222,1,1,474,1247,773
12223,0,0,181,0,-181
12224,1,1,232,1806,1574
12225,1,1,92,1330,1238
12226,0,0,89,0,-89
12227,1,0,9,0,-9
12228,1,0,56,0,-56
12229,1,1,641,1323,682
12230,1,0,7,0,-7
12231,1,0,7,0,-7
12232,1,0,87,0,-87
12233,1,1,974,1760,786
12234,1,0,12,0,-12
12235,1,1,235,1647,1412
12236,1,1,231,3847,3616
12237,1,1,617,3921,3304
12238,1,0,7,0,-7
12239,1,0,73,0,-73
12240,1,1,977,1934,957
12241,1,0,18,0,-18
12242,1,1,405,1445,1040
12243,1,0,2,0,-2
12244,1,1,244,2847,2603
12245,1,1,1788,1291,-497
12246,0,0,76,0,-76
12247,0,0,33,0,-33
12248,1,1,1034,1326,292
12249,1,1,238,1463,1225
12250,1,0,3,0,-3
12251,1,1,556,1695,1139
12252,1,1,512,1390,878
12253,0,0,68,0,-68
12254,0,0,63,0,-63
12255,1,1,151,2386,2235
12256,0,0,164,0,-164
12257,1,0,88,0,-88
12258,0,0,227,0,-227
12259,1,1,1978,1585,-393
12260,1,0,72,0,-72
12261,0,0,154,0,-154
12262,0,0,47,0,-47
12263,0,0,83,0,-83
12264,0,0,5,0,-5
12265,1,1,424,1262,838
12266,0,0,13,0,-13
12267,0,0,95,0,-95
12268,0,0,0,0,0
12269,0,0,45,0,-45
12270,0,0,56,0,-56
12271,0,0,137,0,-137
12272,1,0,235,0,-235
12273,1,0,146,0,-146
12274,0,0,13,0,-13
12275,1,0,37,0,-37
12276,1,0,22,0,-22
12277,1,0,48,0,-48
12278,0,0,7,0,-7
12279,1,0,0,0,0
12280,0,0,53,0,-53
12281,0,0,14,0,-14
12282,1,1,158,1301,1143
12283,0,0,35,0,-35
12284,0,0,15,0,-15
12285,1,0,31,0,-31
12286,1,0,27,0,-27
12287,1,0,59,0,-59
12288,0,0,73,0,-73
12289,0,0,165,0,-165
12290,1,0,53,0,-53
12291,1,0,6,0,-6
12292,1,0,14,0,-14
12293,1,1,190,1597,1407
12294,1,1,959,1206,247
12295,0,0,6,0,-6
12296,1,1,734,1298,564
12297,1,0,4,0,-4
12298,1,0,47,0,-47
12299,1,1,280,1282,1002
12300,1,1,58,1398,1340
12301,1,1,1647,1322,-325
12302,0,0,36,0,-36
12303,1,1,585,1987,1402
12304,0,0,71,0,-71
12305,1,1,727,1587,860
12306,0,0,41,0,-41
12307,1,1,311,1325,1014
12308,1,1,982,1434,452
12309,0,0,2,0,-2
12310,0,0,18,0,-18
12311,1,1,414,1306,892
12312,1,0,64,0,-64
12313,0,0,8,0,-8
12314,0,0,23,0,-23
12315,0,0,68,0,-68
12316,1,0,174,0,-174
12317,1,0,25,0,-25
12318,1,0,5,0,-5
12319,1,0,6,0,-6
12320,1,0,9,0,-9
12321,1,0,14,0,-14
12322,0,0,65,0,-65
12323,1,1,378,1902,1524
12324,0,0,99,0,-99
12325,0,0,22,0,-22
12326,1,0,19,0,-19
12327,1,0,26,0,-26
12328,1,0,57,0,-57
12329,1,1,432,1717,1285
12330,1,0,9,0,-9
12331,0,0,59,0,-59
12332,1,1,752,1331,579
12333,0,0,3,0,-3
12334,1,1,1063,1387,324
12335,1,0,13,0,-13
12336,1,0,168,0,-168
12337,0,0,119,0,-119
12338,0,0,12,0,-12
12339,0,0,25,0,-25
12340,1,1,113,1745,1632
12341,0,0,4,0,-4
12342,1,0,35,0,-35
12343,1,1,259,1209,950
12344,1,1,58,2008,1950
12345,1,1,646,1259,613
12346,1,1,590,1350,760
12347,1,0,34,0,-34
12348,1,1,270,1708,1438
12349,1,0,214,0,-214
12350,1,0,73,0,-73
12351,0,0,23,0,-23
12352,1,1,196,1226,1030
12353,0,0,11,0,-11
12354,0,0,1,0,-1
12355,1,1,263,1911,1648
12356,0,0,11,0,-11
12357,0,0,21,0,-21
12358,1,0,48,0,-48
12359,1,0,86,0,-86
12360,1,0,67,0,-67
12361,0,0,79,0,-79
12362,1,0,57,0,-57
12363,1,1,116,1222,1106
12364,0,0,0,0,0
12365,1,0,35,0,-35
12366,1,1,666,1577,911
12367,0,0,50,0,-50
12368,0,0,115,0,-115
12369,0,0,46,0,-46
12370,1,1,170,1393,1223
12371,1,0,65,0,-65
12372,1,0,3,0,-3
12373,0,0,125,0,-125
12374,1,1,811,1264,453
12375,0,0,0,0,0
12376,0,0,112,0,-112
12377,1,1,57,1242,1185
12378,1,1,351,1516,1165
12379,1,1,1234,1524,290
12380,1,1,61,2521,2460
12381,1,0,47,0,-47
12382,0,0,64,0,-64
12383,1,1,220,1411,1191
12384,0,0,33,0,-33
12385,0,0,0,0,0
12386,0,0,235,0,-235
12387,0,0,16,0,-16
12388,1,0,60,0,-60
12389,1,1,423,1510,1087
12390,0,0,117,0,-117
12391,1,0,34,0,-34
12392,1,0,74,0,-74
12393,1,0,92,0,-92
12394,0,0,73,0,-73
12395,1,1,1040,1451,411
12396,1,0,46,0,-46
12397,0,0,22,0,-22
12398,1,1,234,1203,969
12399,1,0,6,0,-6
12400,0,0,136,0,-136
12401,1,1,97,1302,1205
12402,0,0,21,0,-21
12403,1,1,521,1319,798
12404,0,0,12,0,-12
12405,1,0,76,0,-76
12406,0,0,5,0,-5
12407,1,0,14,0,-14
12408,1,1,165,1253,1088
12409,1,0,8,0,-8
12410,0,0,22,0,-22
12411,1,1,290,1272,982
12412,1,1,396,1630,1234
12413,0,0,30,0,-30
12414,1,0,77,0,-77
12415,1,1,1598,1861,263
12416,1,1,1140,1205,65
12417,1,1,233,1788,1555
12418,0,0,80,0,-80
12419,0,0,100,0,-100
12420,0,0,5,0,-5
12421,1,0,3,0,-3
12422,1,0,58,0,-58
12423,1,0,66,0,-66
12424,1,1,43,2774,2731
12425,0,0,22,0,-22
12426,1,0,0,0,0
12427,1,1,1365,2373,1008
12428,0,0,70,0,-70
12429,0,0,22,0,-22
12430,1,1,368,1894,1526
12431,1,1,597,1230,633
12432,0,0,174,0,-174
12433,0,0,44,0,-44
12434,0,0,21,0,-21
12435,0,0,136,0,-136
12436,0,0,34,0,-34
12437,1,1,257,1329,1072
12438,1,0,43,0,-43
12439,1,0,21,0,-21
12440,1,1,450,1619,1169
12441,0,0,72,0,-72
12442,1,0,10,0,-10
12443,1,1,596,1660,1064
12444,0,0,1,0,-1
12445,0,0,144,0,-144
12446,1,1,181,1410,1229
12447,1,0,35,0,-35
12448,1,0,61,0,-61
12449,1,0,86,0,-86
12450,1,0,40,0,-40
12451,0,0,36,0,-36
12452,1,0,135,0,-135
12453,0,0,7,0,-7
12454,1,0,11,0,-11
12455,1,0,4,0,-4
12456,0,0,0,0,0
12457,1,0,4,0,-4
12458,1,1,430,1795,1365
12459,1,0,5,0,-5
12460,1,0,28,0,-28
12461,0,0,12,0,-12
12462,0,0,10,0,-10
12463,1,1,393,1245,852
12464,1,1,100,1364,1264
12465,1,1,404,2175,1771
12466,1,1,1001,2763,1762
12467,1,0,47,0,-47
12468,1,0,38,0,-38
12469,0,0,70,0,-70
12470,0,0,15,0,-15
12471,1,0,49,0,-49
12472,1,1,188,2389,2201
12473,1,0,87,0,-87
12474,0,0,99,0,-99
12475,1,1,132,1740,1608
12476,1,0,18,0,-18
12477,0,0,104,0,-104
12478,1,1,312,2421,2109
12479,1,1,258,1297,1039
12480,1,0,8,0,-8
12481,1,0,15,0,-15
12482,1,1,277,2373,2096
12483,0,0,24,0,-24
12484,0,0,57,0,-57
12485,1,0,2,0,-2
12486,1,0,12,0,-12
12487,1,0,37,0,-37
12488,0,0,18,0,-18
12489,0,0,20,0,-20
12490,1,1,459,1873,1414
12491,1,1,221,1798,1577
12492,1,1,199,2201,2002
12493,1,0,2,0,-2
12494,0,0,40,0,-40
12495,0,0,195,0,-195
12496,0,0,5,0,-5
12497,0,0,14,0,-14
12498,1,0,1,0,-1
12499,1,0,52,0,-52
12500,1,0,79,0,-79
12501,1,1,1121,1482,361
12502,1,1,82,1220,1138
12503,0,0,210,0,-210
12504,1,1,84,1514,1430
12505,1,1,584,1383,799
12506,1,0,16,0,-16
12507,0,0,35,0,-35
12508,0,0,5,0,-5
12509,1,1,83,1350,1267
12510,0,0,3,0,-3
12511,0,0,58,0,-58
12512,0,0,30,0,-30
12513,1,0,100,0,-100
12514,0,0,59,0,-59
12515,1,0,118,0,-118
12516,0,0,11,0,-11
12517,1,0,20,0,-20
12518,0,0,16,0,-16
12519,1,0,18,0,-18
12520,0,0,63,0,-63
12521,0,0,43,0,-43
12522,1,1,305,1341,1036
12523,0,0,6,0,-6
12524,0,0,83,0,-83
12525,0,0,17,0,-17
12526,0,0,3,0,-3
12527,0,0,18,0,-18
12528,0,0,155,0,-155
12529,1,0,94,0,-94
12530,1,0,3,0,-3
12531,1,0,24,0,-24
12532,1,1,316,1240,924
12533,1,0,0,0,0
12534,0,0,61,0,-61
12535,0,0,78,0,-78
12536,0,0,45,0,-45
12537,0,0,46,0,-46
12538,1,0,101,0,-101
12539,0,0,17,0,-17
12540,1,0,51,0,-51
12541,1,1,878,2229,1351
12542,1,0,2,0,-2
12543,0,0,3,0,-3
12544,1,1,158,1352,1194
12545,0,0,5,0,-5
12546,1,0,45,0,-45
12547,0,0,36,0,-36
12548,1,1,482,1357,875
12549,1,1,617,1240,623
12550,1,0,38,0,-38
12551,0,0,49,0,-49
12552,0,0,26,0,-26
12553,0,0,97,0,-97
12554,1,1,620,2871,2251
12555,1,0,68,0,-68
12556,0,0,19,0,-19
12557,1,0,68,0,-68
12558,1,0,197,0,-197
12559,0,0,26,0,-26
12560,1,0,4,0,-4
12561,0,0,64,0,-64
12562,1,1,283,1215,932
12563,1,1,281,1224,943
12564,1,1,378,1686,1308
12565,0,0,76,0,-76
12566,1,1,83,1740,1657
12567,0,0,75,0,-75
12568,0,0,54,0,-54
12569,1,1,415,1843,1428
12570,1,0,23,0,-23
12571,0,0,63,0,-63
12572,0,0,15,0,-15
12573,1,0,92,0,-92
12574,1,1,387,1492,1105
12575,1,1,104,2527,2423
12576,0,0,29,0,-29
12577,1,1,1278,1356,78
12578,0,0,44,0,-44
12579,0,0,87,0,-87
12580,0,0,11,0,-11
12581,1,0,49,0,-49
12582,0,0,90,0,-90
12583,1,0,11,0,-11
12584,1,1,125,1358,1233
12585,1,1,1014,1801,787
12586,0,0,150,0,-150
12587,1,1,893,1220,327
12588,0,0,14,0,-14
12589,0,0,157,0,-157
12590,0,0,138,0,-138
12591,1,0,20,0,-20
12592,1,1,917,1377,460
12593,0,0,0,0,0
12594,1,1,77,1294,1217
12595,1,0,1,0,-1
12596,1,0,25,0,-25
12597,1,0,69,0,-69
12598,1,1,296,1413,1117
12599,1,0,2,0,-2
12600,1,1,62,2224,2162
12601,1,0,6,0,-6
12602,1,0,19,0,-19
12603,0,0,37,0,-37
12604,1,0,15,0,-15
12605,1,0,13,0,-13
12606,1,0,46,0,-46
12607,0,0,11,0,-11
12608,0,0,71,0,-71
12609,0,0,50,0,-50
12610,1,1,94,2449,2355
12611,0,0,48,0,-48
12612,1,0,29,0,-29
12613,0,0,264,0,-264
12614,1,1,108,1261,1153
12615,0,0,25,0,-25
12616,1,0,65,0,-65
12617,0,0,17,0,-17
12618,0,0,8,0,-8
12619,1,1,1153,1873,720
12620,1,0,64,0,-64
12621,0,0,23,0,-23
12622,0,0,72,0,-72
12623,1,1,1013,1765,752
12624,1,0,218,0,-218
12625,1,1,126,3470,3344
12626,1,1,578,1318,740
12627,0,0,9,0,-9
12628,1,1,796,1577,781
12629,0,0,1,0,-1
12630,0,0,250,0,-250
12631,1,0,64,0,-64
12632,1,1,493,3605,3112
12633,1,1,1450,1660,210
12634,1,1,911,1202,291
12635,0,0,62,0,-62
12636,1,0,7,0,-7
12637,0,0,59,0,-59
12638,1,0,24,0,-24
12639,1,1,368,1650,1282
12640,1,0,29,0,-29
12641,0,0,5,0,-5
12642,1,0,46,0,-46
12643,0,0,148,0,-148
12644,0,0,73,0,-73
12645,1,1,382,1709,1327
12646,1,0,25,0,-25
12647,0,0,8,0,-8
12648,0,0,38,0,-38
12649,1,0,71,0,-71
12650,0,0,47,0,-47
12651,1,0,94,0,-94
12652,1,0,75,0,-75
12653,0,0,43,0,-43
12654,0,0,2,0,-2
12655,1,1,616,1362,746
12656,1,0,23,0,-23
12657,0,0,14,0,-14
12658,1,0,279,0,-279
12659,1,1,1097,1210,113
12660,1,1,674,2085,1411
12661,0,0,32,0,-32
12662,1,1,181,1336,1155
12663,1,1,540,2391,1851
12664,1,0,8,0,-8
12665,1,0,17,0,-17
12666,0,0,5,0,-5
12667,0,0,8,0,-8
12668,0,0,33,0,-33
12669,1,1,273,1420,1147
12670,1,0,19,0,-19
12671,1,0,5,0,-5
12672,1,0,56,0,-56
12673,0,0,77,0,-77
12674,0,0,70,0,-70
12675,1,0,71,0,-71
12676,1,1,215,1963,1748
12677,0,0,83,0,-83
12678,1,0,32,0,-32
12679,0,0,51,0,-51
12680,1,1,708,1784,1076
12681,1,0,108,0,-108
12682,1,0,32,0,-32
12683,1,1,1645,1281,-364
12684,0,0,17,0,-17
12685,1,1,660,1354,694
12686,0,0,13,0,-13
12687,0,0,23,0,-23
12688,1,0,78,0,-78
12689,0,0,81,0,-81
12690,0,0,40,0,-40
12691,0,0,171,0,-171
12692,1,1,953,1222,269
12693,1,1,345,1227,882
12694,1,1,1910,1211,-699
12695,1,0,22,0,-22
12696,1,1,148,1630,1482
12697,1,1,245,1376,1131
12698,0,0,19,0,-19
12699,1,1,453,1353,900
12700,0,0,95,0,-95
12701,1,1,702,2049,1347
12702,0,0,119,0,-119
12703,1,1,834,1306,472
12704,0,0,65,0,-65
12705,1,0,11,0,-11
12706,0,0,57,0,-57
12707,0,0,14,0,-14
12708,1,1,709,1203,494
12709,1,0,64,0,-64
12710,0,0,64,0,-64
12711,1,0,7,0,-7
12712,1,1,308,1291,983
12713,0,0,42,0,-42
12714,0,0,76,0,-76
12715,1,0,0,0,0
12716,1,1,653,1250,597
12717,1,0,4,0,-4
12718,1,0,42,0,-42
12719,0,0,8,0,-8
12720,0,0,3,0,-3
12721,0,0,24,0,-24
12722,0,0,55,0,-55
12723,0,0,27,0,-27
12724,0,0,81,0,-81
12725,0,0,48,0,-48
12726,1,1,577,2343,1766
12727,1,0,48,0,-48
12728,1,1,52,1540,1488
12729,1,1,24,1448,1424
12730,1,1,454,1815,1361
12731,1,0,3,0,-3
12732,1,0,3,0,-3
12733,0,0,66,0,-66
12734,1,1,599,2473,1874
12735,1,1,122,1580,1458
12736,1,1,463,1232,769
12737,0,0,37,0,-37
12738,1,1,29,1353,1324
12739,0,0,20,0,-20
12740,1,0,7,0,-7
12741,1,0,30,0,-30
12742,1,1,198,1392,1194
12743,1,0,19,0,-19
12744,1,0,21,0,-21
12745,1,1,103,1522,1419
12746,1,0,193,0,-193
12747,1,0,0,0,0
12748,1,1,138,1253,1115
12749,0,0,7,0,-7
12750,0,0,14,0,-14
12751,1,0,54,0,-54
12752,1,1,819,2016,1197
12753,0,0,45,0,-45
12754,1,0,14,0,-14
12755,0,0,17,0,-17
12756,1,1,1254,1381,127
12757,1,0,45,0,-45
12758,0,0,125,0,-125
12759,1,0,275,0,-275
12760,1,0,15,0,-15
12761,0,0,37,0,-37
12762,0,0,67,0,-67
12763,1,0,132,0,-132
12764,1,1,446,1229,783
12765,0,0,12,0,-12
12766,1,0,4,0,-4
12767,0,0,149,0,-149
12768,0,0,12,0,-12
12769,1,0,295,0,-295
12770,0,0,73,0,-73
12771,0,0,106,0,-106
12772,0,0,72,0,-72
12773,1,0,112,0,-112
12774,0,0,19,0,-19
12775,1,0,19,0,-19
12776,1,0,52,0,-52
12777,1,0,25,0,-25
12778,1,1,1107,1763,656
12779,1,0,40,0,-40
12780,0,0,70,0,-70
12781,1,1,119,4211,4092
12782,1,0,25,0,-25
12783,1,0,106,0,-106
12784,1,1,119,1630,1511
12785,1,1,887,1871,984
12786,0,0,43,0,-43
12787,0,0,28,0,-28
12788,1,1,307,1808,1501
12789,1,0,117,0,-117
12790,1,0,30,0,-30
12791,1,0,243,0,-243
12792,0,0,6,0,-6
12793,1,0,103,0,-103
12794,0,0,27,0,-27
12795,1,1,1386,1416,30
12796,0,0,17,0,-17
12797,1,1,689,1536,847
12798,1,0,110,0,-110
12799,1,1,360,2722,2362
12800,0,0,49,0,-49
12801,1,0,90,0,-90
12802,1,0,78,0,-78
12803,1,0,36,0,-36
12804,1,1,373,1742,1369
12805,1,1,441,1584,1143
12806,1,0,51,0,-51
12807,1,1,94,1543,1449
12808,0,0,66,0,-66
12809,1,0,46,0,-46
12810,0,0,42,0,-42
12811,1,0,42,0,-42
12812,0,0,67,0,-67
12813,1,1,370,1864,1494
12814,0,0,50,0,-50
12815,0,0,100,0,-100
12816,0,0,123,0,-123
12817,0,0,90,0,-90
12818,1,1,262,3589,3327
12819,1,0,52,0,-52
12820,0,0,82,0,-82
12821,0,0,93,0,-93
12822,0,0,4,0,-4
12823,0,0,40,0,-40
12824,0,0,94,0,-94
12825,1,0,8,0,-8
12826,0,0,21,0,-21
12827,1,0,0,0,0
12828,1,0,143,0,-143
12829,1,0,147,0,-147
12830,0,0,7,0,-7
12831,0,0,138,0,-138
12832,0,0,123,0,-123
12833,0,0,2,0,-2
12834,1,0,42,0,-42
12835,1,0,39,0,-39
12836,1,1,683,2072,1389
12837,1,0,127,0,-127
12838,0,0,66,0,-66
12839,1,0,14,0,-14
12840,1,1,179,1681,1502
12841,1,1,145,1447,1302
12842,1,0,105,0,-105
12843,1,1,457,1415,958
12844,1,1,595,1251,656
12845,0,0,55,0,-55
12846,0,0,17,0,-17
12847,0,0,149,0,-149
12848,0,0,31,0,-31
12849,0,0,10,0,-10
12850,1,0,37,0,-37
12851,1,1,576,1308,732
12852,1,0,11,0,-11
12853,1,1,433,1475,1042
12854,0,0,49,0,-49
12855,0,0,43,0,-43
12856,0,0,239,0,-239
12857,0,0,29,0,-29
12858,1,0,116,0,-116
12859,0,0,165,0,-165
12860,1,1,71,2282,2211
12861,1,1,385,1858,1473
12862,0,0,97,0,-97
12863,1,1,162,1258,1096
12864,1,1,1058,1218,160
12865,1,1,118,1855,1737
12866,0,0,36,0,-36
12867,1,1,479,1379,900
12868,0,0,47,0,-47
12869,1,1,663,1326,663
12870,1,0,136,0,-136
12871,1,0,27,0,-27
12872,0,0,47,0,-47
12873,1,1,279,1465,1186
12874,1,0,19,0,-19
12875,1,1,90,1345,1255
12876,0,0,59,0,-59
12877,0,0,84,0,-84
12878,1,1,397,1472,1075
12879,1,0,16,0,-16
12880,1,0,72,0,-72
12881,1,1,138,1250,1112
12882,1,1,659,1429,770
12883,1,0,17,0,-17
12884,0,0,40,0,-40
12885,0,0,45,0,-45
12886,0,0,26,0,-26
12887,1,0,27,0,-27
12888,0,0,15,0,-15
12889,0,0,66,0,-66
12890,1,1,461,1268,807
12891,0,0,27,0,-27
12892,1,1,135,1712,1577
12893,1,0,80,0,-80
12894,0,0,34,0,-34
12895,0,0,4,0,-4
12896,0,0,149,0,-149
12897,1,1,236,1283,1047
12898,0,0,33,0,-33
12899,1,1,312,1632,1320
12900,0,0,33,0,-33
12901,0,0,42,0,-42
12902,1,0,3,0,-3
12903,1,0,4,0,-4
12904,1,1,504,1536,1032
12905,1,0,79,0,-79
12906,0,0,68,0,-68
12907,1,1,203,2059,1856
12908,0,0,82,0,-82
12909,0,0,1,0,-1
12910,0,0,20,0,-20
12911,1,1,503,1378,875
12912,0,0,5,0,-5
12913,1,1,1063,1993,930
12914,1,1,427,1266,839
12915,0,0,8,0,-8
12916,1,1,206,1229,1023
12917,1,1,432,1334,902
12918,0,0,30,0,-30
12919,1,0,34,0,-34
12920,1,0,15,0,-15
12921,0,0,5,0,-5
12922,1,1,659,1440,781
12923,1,0,58,0,-58
12924,1,0,210,0,-210
12925,1,1,380,1436,1056
12926,1,0,69,0,-69
12927,1,1,394,1542,1148
12928,1,0,18,0,-18
12929,1,1,455,1263,808
12930,1,0,27,0,-27
12931,0,0,67,0,-67
12932,0,0,1,0,-1
12933,0,0,135,0,-135
12934,1,0,54,0,-54
12935,0,0,175,0,-175
12936,1,0,11,0,-11
12937,0,0,30,0,-30
12938,1,0,27,0,-27
12939,1,0,70,0,-70
12940,0,0,52,0,-52
12941,0,0,12,0,-12
12942,1,0,49,0,-49
12943,1,0,1,0,-1
12944,1,1,301,2399,2098
12945,0,0,39,0,-39
12946,0,0,3,0,-3
12947,1,1,107,1549,1442
12948,1,0,193,0,-193
12949,0,0,17,0,-17
12950,0,0,113,0,-113
12951,1,0,29,0,-29
12952,0,0,185,0,-185
12953,1,1,475,1718,1243
12954,1,1,633,1444,811
12955,0,0,108,0,-108
12956,0,0,8,0,-8
12957,0,0,26,0,-26
12958,1,0,88,0,-88
12959,1,1,404,1311,907
12960,0,0,37,0,-37
12961,1,0,90,0,-90
12962,1,0,19,0,-19
12963,1,1,80,2864,2784
12964,1,0,38,0,-38
12965,1,0,3,0,-3
12966,0,0,41,0,-41
12967,1,1,1506,1475,-31
12968,1,1,293,1758,1465
12969,1,1,300,1280,980
12970,0,0,40,0,-40
12971,1,1,167,2243,2076
12972,0,0,0,0,0
12973,1,1,10,1307,1297
12974,1,0,123,0,-123
12975,1,0,49,0,-49
12976,1,1,279,1997,1718
12977,1,0,6,0,-6
12978,1,0,16,0,-16
12979,1,1,1067,2415,1348
12980,1,1,479,1992,1513
12981,0,0,2,0,-2
12982,1,1,139,1286,1147
12983,1,1,219,1653,1434
12984,0,0,57,0,-57
12985,1,1,605,1318,713
12986,1,1,103,2198,2095
12987,1,0,95,0,-95
12988,0,0,13,0,-13
12989,0,0,131,0,-131
12990,1,1,259,1286,1027
12991,1,1,1246,1360,114
12992,1,1,696,1296,600
12993,1,0,106,0,-106
12994,1,0,75,0,-75
12995,1,1,163,1734,1571
12996,0,0,37,0,-37
12997,0,0,66,0,-66
12998,1,1,302,1423,1121
12999,1,0,38,0,-38
13000,0,0,7,0,-7
13001,1,1,726,1263,537
13002,0,0,134,0,-134
13003,1,0,47,0,-47
13004,0,0,66,0,-66
13005,1,0,91,0,-91
13006,0,0,65,0,-65
13007,0,0,11,0,-11
13008,1,0,42,0,-42
13009,0,0,1,0,-1
13010,1,1,720,2690,1970
13011,1,0,24,0,-24
13012,1,0,89,0,-89
13013,1,1,408,1568,1160
13014,0,0,9,0,-9
13015,1,1,78,2374,2296
13016,1,1,568,1250,682
13017,1,0,36,0,-36
13018,0,0,174,0,-174
13019,0,0,26,0,-26
13020,0,0,95,0,-95
13021,0,0,31,0,-31
13022,1,1,307,1247,940
13023,1,1,479,1759,1280
13024,0,0,146,0,-146
13025,0,0,19,0,-19
13026,0,0,111,0,-111
13027,0,0,9,0,-9
13028,1,1,1197,1837,640
13029,0,0,87,0,-87
13030,1,1,537,1249,712
13031,0,0,18,0,-18
13032,0,0,29,0,-29
13033,0,0,7,0,-7
13034,1,1,1106,1765,659
13035,0,0,62,0,-62
13036,1,0,108,0,-108
13037,1,0,6,0,-6
13038,1,0,39,0,-39
13039,1,0,34,0,-34
13040,0,0,28,0,-28
13041,1,0,58,0,-58
13042,1,1,692,1626,934
13043,1,1,1065,1255,190
13044,0,0,199,0,-199
13045,1,0,74,0,-74
13046,0,0,131,0,-131
13047,1,1,536,1462,926
13048,1,1,173,1374,1201
13049,1,0,10,0,-10
13050,1,0,13,0,-13
13051,0,0,118,0,-118
13052,1,1,973,1215,242
13053,0,0,22,0,-22
13054,1,0,14,0,-14
13055,0,0,1,0,-1
13056,1,0,105,0,-105
13057,0,0,43,0,-43
13058,0,0,86,0,-86
13059,1,1,816,2201,1385
13060,1,1,1062,1839,777
13061,0,0,11,0,-11
13062,1,0,73,0,-73
13063,0,0,36,0,-36
13064,1,0,99,0,-99
13065,0,0,14,0,-14
13066,0,0,140,0,-140
13067,1,1,104,1299,1195
13068,1,0,5,0,-5
13069,1,0,19,0,-19
13070,1,0,59,0,-59
13071,0,0,25,0,-25
13072,1,1,436,1200,764
13073,0,0,17,0,-17
13074,1,1,827,1387,560
13075,1,0,51,0,-51
13076,1,1,935,1519,584
13077,1,0,8,0,-8
13078,1,0,11,0,-11
13079,0,0,0,0,0
13080,1,0,19,0,-19
13081,0,0,35,0,-35
13082,1,0,37,0,-37
13083,1,1,675,1324,649
13084,1,0,88,0,-88
13085,0,0,5,0,-5
13086,1,0,81,0,-81
13087,0,0,9,0,-9
13088,0,0,7,0,-7
13089,1,1,161,1381,1220
